,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
1864,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",0.04552818278308474,0.04385229875425954,0.015753309870956928,0.34601226993865025,7.890402094486341,0.01375679439781456,1.4620269728241622,0.9149183147747357
1865,frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.03843360706105804,0.05619797776660522,0.013295346628679962,0.34593023255813954,6.155563710758703,0.01113545563357218,1.4429684251035013,0.8710218532309222
1866,"frozenset({'JUMBOBAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.0318417965476789,0.0440757499581029,0.011004971789285514,0.34561403508771926,7.841364818891334,0.009601520726433235,1.460795770841505,0.9011659222771204
1867,frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.051114462879168765,0.04860063683593095,0.017652645103625495,0.34535519125683056,7.105980780101752,0.01516844965617134,1.45330620583493,0.9055607223819467
1868,frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS'}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.04692475280710575,0.023350650801631193,0.016200212278643652,0.34523809523809523,14.784945317840055,0.015104488761892063,1.4916099151393267,0.9782686465805255
1869,frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.03480252499860343,0.05619797776660522,0.012010502206580637,0.3451043338683788,6.140867475723508,0.010054670680487399,1.4411486761063848,0.8673422580671213
1870,frozenset({'JUMBO BAG STRAWBERRY'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",0.0440757499581029,0.04385229875425954,0.015194681861348529,0.34474017743979724,7.861393524012497,0.013261858906367758,1.4591886581874067,0.9130389664631632
1871,frozenset({'STRAWBERRY CHARLOTTE BAG'}),"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})",0.03759566504664544,0.01675884028825205,0.01296016982291492,0.3447251114413076,20.569747399702827,0.01233011007686757,1.500501815161012,0.988550114889154
1872,frozenset({'CHARLOTTE BAG PINK POLKADOT'}),"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",0.03759566504664544,0.017038154293056253,0.01296016982291492,0.3447251114413076,20.232538425937204,0.012319609081100113,1.500075560455268,0.98770821157218
1873,frozenset({'HOT WATER BOTTLE KEEP CALM'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.04217641472543433,0.03452321099379923,0.014524328249818447,0.34437086092715236,9.975053044428728,0.013068262985290296,1.4725959105044073,0.9393691284802914
1874,frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAGBLACK SKULL'})",0.05619797776660522,0.03390872018322999,0.0193285291324507,0.3439363817097415,10.143006868181354,0.017422927629499502,1.4725573143873796,0.955083677320136
1875,frozenset({'HAND WARMER BIRD DESIGN'}),frozenset({'HAND WARMER UNION JACK'}),0.030054186916932017,0.026590693257359924,0.010334618177755432,0.3438661710037174,12.931824216675516,0.009535456512347933,1.4835529944122954,0.9512607579646685
1876,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.04552818278308474,0.036701860231272,0.01564158426903525,0.34355828220858897,9.360786620724431,0.013970615267946669,1.467454175535539,0.9357755305095233
1877,frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.03547287861013351,0.04105915870621753,0.012178090609463158,0.3433070866141732,8.361279125823557,0.010721604056843297,1.460257636022906,0.9127800088629401
1878,frozenset({'CHARLOTTE BAG PINK POLKADOT'}),"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",0.03759566504664544,0.020166471146863305,0.012904307021954081,0.34323922734026746,17.020291990631932,0.01214613512754377,1.4919184726655226,0.9780157540779784
1879,frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.03759566504664544,0.05619797776660522,0.012904307021954081,0.34323922734026746,6.107679332622393,0.010791506673541965,1.4370560202784495,0.868940072387948
1880,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})","frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAGBLACK SKULL'})",0.030947991732305457,0.026981732864085804,0.010613932182559634,0.34296028880866425,12.710832567213041,0.009778901736958633,1.4809124175640014,0.9507507744399912
1881,frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",0.033573543377464946,0.027987263281380927,0.011507736997933076,0.3427620632279534,12.247073241204777,0.010568105400139102,1.4789358348554178,0.950251136427409
1882,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAGBLACK SKULL'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.03390872018322999,0.050444109267638676,0.011619462599854757,0.34266886326194396,6.793040222870498,0.009908967413806119,1.444562470362264,0.8827224982430546
1883,frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.06474498631361376,0.04105915870621753,0.02217753198145355,0.3425366695427092,8.342515539434066,0.019519157312971002,1.4585465027027478,0.9410610639406107
1884,frozenset({'CHARLOTTE BAG SUKI DESIGN'}),"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})",0.044913691972515504,0.019943019943019943,0.01536227026423105,0.3420398009950249,17.15085287846482,0.014466555609508517,1.4895383969107978,0.9859777632439503
1885,frozenset({'BOX OF 24 COCKTAIL PARASOLS'}),frozenset({'PARTY BUNTING'}),0.0307245405284621,0.0889894419306184,0.010502206580637953,0.3418181818181818,3.8411093990755005,0.007768046865435443,1.3841320633650824,0.7631045853019692
1886,frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER RED LOVE HEART'}),0.03513770180436847,0.021563041170884308,0.012010502206580637,0.34181240063593005,15.851771460579752,0.011252826495922784,1.486562432617183,0.9710355246291889
1887,frozenset({'JAM MAKING SET WITH JARS'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN'}),0.05580693815987934,0.06932573599240266,0.0190492151276465,0.3413413413413413,4.923731951129211,0.015180358066230363,1.4129841789416258,0.8440032604723937
1888,frozenset({'PACK OF 20 NAPKINS PANTRY DESIGN'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN'}),0.032568012960169826,0.06932573599240266,0.011116697391207195,0.3413379073756432,4.923682417350031,0.008858895922933313,1.4129768122823678,0.8237271355042913
1889,frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG VINTAGE DOILY'}),0.030612814926540416,0.03659013462935032,0.010446343779677113,0.34124087591240876,9.326034991920654,0.009326216760131614,1.462461513083424,0.920966677770892
1890,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.04552818278308474,0.0440757499581029,0.01552985866711357,0.34110429447852764,7.739046863701043,0.01352316986671952,1.4507975117023206,0.9123214596998511
1891,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),0.038992235070666445,0.03547287861013351,0.013295346628679962,0.34097421203438394,9.61225097579135,0.01191217980728042,1.4635650668046234,0.9323193091687642
1892,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'LUNCH BOX I LOVE LONDON'}),0.03915982347354896,0.03631082062454612,0.013351209429640801,0.340941512125535,9.389529243937233,0.011929284103803875,1.4622210275805048,0.9299136421134573
1893,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.029663147310206132,0.0440757499581029,0.010111166973912072,0.3408662900188324,7.733646967841722,0.008803741510097053,1.4502736479207068,0.8973119972518822
1894,frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.032288698955365625,0.10809451985922575,0.011004971789285514,0.34083044982698957,3.1530779753761964,0.007514740378826183,1.35307445543666,0.7056335712826848
1895,frozenset({'WOODLAND CHARLOTTE BAG'}),"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",0.03804256745433216,0.017596782302664656,0.01296016982291492,0.3406754772393539,19.36010069225928,0.012290743045186603,1.490014679848297,0.9858517061155834
1896,frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'RETROSPOT HEART HOT WATER BOTTLE'}),0.04100329590525669,0.03173007094575722,0.013965700240210044,0.3405994550408719,10.734279656138465,0.012664662752126372,1.4684093552186246,0.9456137939069142
1897,frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.0631249650857494,0.036701860231272,0.02145131556896263,0.3398230088495576,9.259013213722877,0.01913451192328153,1.459151337719387,0.9520983021286746
1898,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.10809451985922575,0.06329255348863191,0.036701860231272,0.3395348837209302,5.364531291693179,0.029860282051253968,1.4182542323939726,0.9121935482763888
1899,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",0.06329255348863191,0.038992235070666445,0.02145131556896263,0.3389232127096205,8.69206938497839,0.018983397445111162,1.4537006644391655,0.9447481189368638
1900,frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'CHARLOTTE BAG APPLES DESIGN'}),0.03759566504664544,0.027652086475615886,0.01273671861907156,0.3387815750371471,12.251573686343376,0.011697120038093431,1.4705396534874393,0.954253632397688
1901,frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.03480252499860343,0.04860063683593095,0.011787051002737277,0.33868378812199035,6.968710909392815,0.010095626124306744,1.4386451535223665,0.8873846641676207
1902,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.038992235070666445,0.0440757499581029,0.013183621026758281,0.33810888252148996,7.6710863194134244,0.011465009023476016,1.4442318756044246,0.9049254318078144
1903,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SKULLS'}),0.036701860231272,0.038210155857214684,0.01240154181330652,0.3378995433789954,8.843186733958182,0.010999158013619907,1.4526343163259998,0.9207103763471196
1904,frozenset({'RED RETROSPOT CHARLOTTE BAG'}),"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",0.050444109267638676,0.020892687559354226,0.017038154293056253,0.3377630121816168,16.166565992147387,0.015984241278917552,1.4784847878493363,0.9879818069242475
1905,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBOBAG BAROQUE BLACK WHITE'}),0.0440757499581029,0.050835148874364564,0.014859505055583488,0.33713561470215464,6.631939163498099,0.01261890774471406,1.4319140870709874,0.8883701188455009
1906,frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.03547287861013351,0.02865761689291101,0.011954639405619798,0.337007874015748,11.759801077496892,0.010938071240321853,1.4650888676318325,0.9486146399763566
1907,frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.03547287861013351,0.04217641472543433,0.011954639405619798,0.337007874015748,7.990434374511133,0.010458520565853818,1.4446982818274328,0.9070251512615685
1908,frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05619797776660522,0.10809451985922575,0.01893748952572482,0.33697813121272363,3.117439548753987,0.012862796101984184,1.3452127631508526,0.7196678076720608
1909,frozenset({'LARGE WHITE HEART OF WICKER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.030836266130383778,0.12077537567733646,0.010390480978716274,0.33695652173913043,2.7899438925310704,0.006666219352332846,1.3260436956997548,0.6619829347791729
1910,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG TOYS'}),0.038992235070666445,0.02826657728618513,0.013127758225797441,0.336676217765043,11.910752913462519,0.01202558119961135,1.4649458510890774,0.9532100412966071
1911,frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'LUNCH BAGBLACK SKULL'}),0.033685268979386625,0.06792916596838165,0.011340148595050555,0.33665008291873966,4.955898959151611,0.009051936367860223,1.4050967823026648,0.8260458369001912
1912,frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.030389363722697058,0.024635495223730517,0.010222892575833753,0.33639705882352944,13.65497448979592,0.00947423555099104,1.469801358998035,0.9558131693453863
1913,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})",0.036701860231272,0.023741690408357077,0.012345679012345678,0.3363774733637747,14.16821917808219,0.011474314809324026,1.4711048380773153,0.9648305765215994
1914,frozenset({'NATURAL SLATE HEART CHALKBOARD'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.06809675437126418,0.12077537567733646,0.022903748393944472,0.3363412633305988,2.7848496553566373,0.014679337302347738,1.3248143597643103,0.6877475649231974
1915,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})","frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.04385229875425954,0.02865761689291101,0.014747779453661807,0.3363057324840764,11.735300033523298,0.013491077076088757,1.4635389073686464,0.9567423622766577
1916,frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.06306910228478856,0.043628847550416176,0.021172001564158428,0.3356953055801595,7.694342721114514,0.018420369315433782,1.4396573748207735,0.9286003749181164
1917,frozenset({'RECYCLING BAG RETROSPOT'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",0.03966258868219653,0.04385229875425954,0.013295346628679962,0.3352112676056338,7.644097963577644,0.011556050940420967,1.438273025178974,0.9050778475545882
1918,frozenset({'JUMBOBAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.050835148874364564,0.036701860231272,0.017038154293056253,0.33516483516483514,9.132093933463796,0.015172409764233421,1.4489277804785825,0.9381890702020647
1919,frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.033685268979386625,0.030389363722697058,0.011284285794089716,0.3349917081260365,11.023320895522389,0.01026061190297825,1.458042926870857,0.9409804143785866
1920,frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03904809787162728,0.10809451985922575,0.013071895424836602,0.3347639484978541,3.0969557840103805,0.008851010033986997,1.3407353346632285,0.7046161895307345
1921,frozenset({'JUMBO BAG WOODLAND ANIMALS'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})",0.04105915870621753,0.02536171163622144,0.013742249036366684,0.3346938775510204,13.19681740537625,0.012700918493233744,1.4649471205467837,0.9637968417433214
1922,frozenset({'SET OF 60 PANTRY DESIGN CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.030445226523657897,0.042064689123512654,0.010167029774872912,0.33394495412844033,7.938842793961767,0.00888636078586032,1.438222436439905,0.9014829086562204
1923,frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.030612814926540416,0.06474498631361376,0.010222892575833753,0.33394160583941607,5.157798693814829,0.008240866292393702,1.4041636917812044,0.8315757121727271
1924,"frozenset({'JUMBOBAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG OWLS'}),0.0318417965476789,0.034467348192838386,0.010613932182559634,0.3333333333333333,9.6709886547812,0.009516429893865266,1.4482989777107422,0.9260862039120652
1925,frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.0579855873973521,0.051114462879168765,0.0193285291324507,0.3333333333333333,6.521311475409835,0.01636462697790195,1.4233283056812467,0.8987724604162961
1926,frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.03843360706105804,0.04860063683593095,0.0127925814200324,0.3328488372093023,6.8486517642341616,0.010924683640963048,1.426062661997559,0.8881194953443586
1927,frozenset({'BATHROOM METAL SIGN'}),frozenset({'KITCHEN METAL SIGN'}),0.03659013462935032,0.016870565890173734,0.012178090609463158,0.332824427480916,19.72811283554926,0.011560794332268375,1.473569289111982,0.9853655734024749
1928,frozenset({'JUMBO BAG VINTAGE DOILY'}),frozenset({'JUMBO BAG APPLES'}),0.03659013462935032,0.049438578850343556,0.012178090609463158,0.332824427480916,6.732079182300427,0.010369126353445335,1.4247545328444506,0.8837956840410806
1929,frozenset({'BOX OF 24 COCKTAIL PARASOLS'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.0307245405284621,0.044913691972515504,0.010222892575833753,0.33272727272727276,7.408147896879241,0.008842940026541337,1.4313282545371022,0.8924330907369633
1930,frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04737165521479247,0.0631249650857494,0.015753309870956928,0.33254716981132076,5.268076890966773,0.012762975789468995,1.4036572961259444,0.8504653618485215
1931,frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.0579855873973521,0.033573543377464946,0.01927266633148986,0.3323699421965318,9.899757629384553,0.017325884697737076,1.447547852776611,0.9543244922637417
1932,frozenset({'RED RETROSPOT CHARLOTTE BAG'}),"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})",0.050444109267638676,0.019943019943019943,0.01675884028825205,0.33222591362126247,16.65875652586616,0.015752832411119657,1.467647517398761,0.9899064595834804
1933,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.030947991732305457,0.033573543377464946,0.010278755376794593,0.33212996389891697,9.892609789940954,0.009239721633924608,1.4470277215375256,0.927622493301686
1934,frozenset({'JUMBO BAG PEARS'}),"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG RED RETROSPOT'})",0.030612814926540416,0.02256857158817943,0.010167029774872912,0.33211678832116787,14.715897593408975,0.009476142269687597,1.4634765649444745,0.961479884720823
1935,frozenset({'SET OF 3 REGENCY CAKE TINS'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN'}),0.04055639349756997,0.06932573599240266,0.013462935031562482,0.3319559228650138,4.788350503792596,0.01065133320314595,1.3931330219990012,0.8246027288046531
1936,frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'LUNCH BOX I LOVE LONDON'}),0.03904809787162728,0.03631082062454612,0.01296016982291492,0.3319027181688126,9.1406008583691,0.01154230134536854,1.4424384076733239,0.9267872821524362
1937,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.03804256745433216,0.05703591978101782,0.01262499301714988,0.3318649045521292,5.8185246389693095,0.010455200191560632,1.4113374475365423,0.8608854182726404
1938,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'PARTY BUNTING'}),0.03804256745433216,0.0889894419306184,0.01262499301714988,0.3318649045521292,3.7292615545434176,0.009239606169780954,1.3635125055939534,0.7607929141870433
1939,"frozenset({'JUMBOBAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SKULLS'}),0.0318417965476789,0.038210155857214684,0.010558069381598794,0.3315789473684211,8.677770083102493,0.009341389372738262,1.4388981920246395,0.9138620308777831
1940,frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04178537511870845,0.12077537567733646,0.013853974638288363,0.3315508021390374,2.745185434362123,0.008807330260507923,1.3153200379867047,0.663448319959078
1941,frozenset({'STRAWBERRY CHARLOTTE BAG'}),"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAGBLACK SKULL'})",0.03759566504664544,0.019105077928607342,0.01245740461426736,0.3313521545319465,17.343669351685303,0.01173913650377338,1.4669828501201048,0.9791540208295808
1942,frozenset({'CHARLOTTE BAG PINK POLKADOT'}),"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAGBLACK SKULL'})",0.03759566504664544,0.019105077928607342,0.01245740461426736,0.3313521545319465,17.343669351685303,0.01173913650377338,1.4669828501201048,0.9791540208295808
1943,frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.03759566504664544,0.0579855873973521,0.01245740461426736,0.3313521545319465,5.714388167896314,0.010277397892943525,1.4088348881812933,0.8572313191269609
1944,frozenset({'BOX OF 24 COCKTAIL PARASOLS'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.0307245405284621,0.050444109267638676,0.010167029774872912,0.3309090909090909,6.5599154334038055,0.008617157695257177,1.419173206257605,0.8744253268488182
1945,frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.044913691972515504,0.0631249650857494,0.014859505055583488,0.3308457711442786,5.241124025888258,0.012024329817946343,1.400088342139512,0.8472545638530437
1946,frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.042064689123512654,0.031003854533266297,0.013909837439249204,0.33067729083665337,10.66568321309357,0.01260566993667675,1.4477263840008936,0.9460360686974632
1947,frozenset({'SET OF 3 REGENCY CAKE TINS'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.04055639349756997,0.0941288196190157,0.013407072230601643,0.3305785123966942,3.5119797925301026,0.009589546782671057,1.3532149731617171,0.745494905385735
1948,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.06329255348863191,0.04105915870621753,0.020892687559354226,0.3300970873786408,8.03954824648306,0.018293948560742727,1.4314624152646318,0.9347794819263584
1949,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})","frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT'})",0.038992235070666445,0.02217753198145355,0.01284844422099324,0.329512893982808,14.857960491653012,0.01198369268068518,1.458376245036208,0.9705395166161614
1950,frozenset({'BOX OF 24 COCKTAIL PARASOLS'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.0307245405284621,0.03804256745433216,0.010111166973912072,0.3290909090909091,8.65059671605927,0.00894232656835469,1.4338118913282312,0.9124351901000181
1951,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.03804256745433216,0.0941288196190157,0.012513267415228199,0.32892804698972095,3.4944456790284835,0.00893236544547513,1.3498868136530637,0.7420615044798408
1952,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBOBAG BAROQUE BLACK WHITE'}),0.04552818278308474,0.050835148874364564,0.014971230657505167,0.32883435582822085,6.468641542506573,0.012656798707747772,1.414203571604009,0.8857338905379458
1953,frozenset({'STRAWBERRY CHARLOTTE BAG'}),"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",0.03759566504664544,0.020166471146863305,0.012345679012345678,0.32838038632986627,16.2834828135483,0.011587507117935367,1.4589114268100905,0.9752533758051453
1954,frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.033685268979386625,0.07776101893748953,0.011060834590246356,0.32835820895522394,4.222658260422028,0.008441433751225844,1.3731113718041823,0.7897865228770536
1955,frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.044913691972515504,0.05703591978101782,0.014747779453661807,0.3283582089552239,5.757042407940708,0.01218608572124807,1.4039687416593736,0.8651570982681704
1956,frozenset({'RECYCLING BAG RETROSPOT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.03966258868219653,0.07776101893748953,0.01301603262387576,0.328169014084507,4.220225230694511,0.009931829314249619,1.3727246887932545,0.7945601338957929
1957,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAGBLACK SKULL'})","frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG PINK POLKADOT'})",0.03390872018322999,0.02178649237472767,0.011116697391207195,0.3278418451400329,15.04794069192751,0.01037794531749848,1.4553323508052458,0.9663121319561843
1958,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAGBLACK SKULL'})","frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN'})",0.03390872018322999,0.02480308362661304,0.011116697391207195,0.3278418451400329,13.2177857429093,0.01027565656883112,1.4508444319574654,0.956787813242226
1959,frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.050444109267638676,0.06306910228478856,0.016535389084408693,0.327796234772979,5.1974139935085,0.01335392439734294,1.393819770406649,0.8504993035746653
1960,frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.07776101893748953,0.04860063683593095,0.02547343723814312,0.3275862068965517,6.740368608799049,0.02169420219677024,1.414901617013231,0.923448453953346
1961,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG TOYS'}),0.036701860231272,0.02826657728618513,0.012010502206580637,0.3272450532724505,11.577102171205803,0.010973066237806623,1.4444091826311682,0.9484318104578336
1962,frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.044913691972515504,0.06306910228478856,0.014691916652700967,0.3271144278606965,5.186603519162381,0.0118592504196989,1.392407470911331,0.8451546098741891
